-0.96104,80,12.16674,-0.05613,0,0.99842
-0.99791,80,13.03378,-0.03869,0,0.99925
-1.0282,80,13.90117,-0.03281,0,0.99946
-1.05487,80,14.76867,-0.02845,0,0.9996
-1.07759,80,15.63628,-0.02588,0,0.99967
-1.09979,80,16.50391,-0.02413,0,0.99971
-1.11948,80,17.3716,-0.02269,0,0.99974
-1.13917,80,18.2393,-0.02193,0,0.99976
-1.15754,80,19.10702,-0.02106,0,0.99978
-1.17572,80,19.97474,-0.02094,0,0.99978
-1.19389,80,20.84246,-0.02094,0,0.99978
-1.21207,80,21.71019,-0.02072,0,0.99979
-1.22985,80,22.57792,-0.01984,0,0.9998
1.22985,80,22.57792,-0.01984,0,-0.9998
1.21207,80,21.71019,-0.02072,0,-0.99979
1.19389,80,20.84246,-0.02094,0,-0.99978
1.17572,80,19.97474,-0.02094,0,-0.99978
1.15754,80,19.10702,-0.02106,0,-0.99978
1.13917,80,18.2393,-0.02117,0,-0.99978
1.11948,80,17.3716,-0.02269,0,-0.99974
1.09979,80,16.50391,-0.02413,0,-0.99971
1.07759,80,15.63628,-0.02588,0,-0.99967
1.05487,80,14.76867,-0.02845,0,-0.9996
1.0282,80,13.90117,-0.03281,0,-0.99946
0.99791,80,13.03378,-0.03869,0,-0.99925
0.96104,80,12.16674,-0.05613,0,-0.99842
0.9005,80,11.30094,-0.06975,0,-0.99756
0.83996,80,10.43514,-0.08564,0,-0.99633
0.75186,80,9.57175,-0.10302,0,-0.99468
0.66114,80,8.70859,-0.11509,0,-0.99336
0.55211,80,7.84768,-0.13241,0,-0.99119
0.43132,80,6.98821,-0.14443,0,-0.98951
0.30142,80,6.13019,-0.16168,0,-0.98684
0.15071,80,5.27546,-0.17365,0,-0.98481
0,80,4.42073,-0.17365,0,-0.98481
0,90,5.20038,-0.17365,0,0.98481
-0.15071,90,6.05511,-0.17365,0,0.98481
-0.30142,90,6.90984,-0.16168,0,0.98684
-0.43132,90,7.76786,-0.14443,0,0.98951
-0.55211,90,8.62733,-0.13241,0,0.99119
-0.66114,90,9.48824,-0.11509,0,0.99336
-0.75186,90,10.3514,-0.10302,0,0.99468
-0.83996,90,11.21479,-0.08564,0,0.99633
-0.9005,90,12.08059,-0.06975,0,0.99756
-0.96104,90,12.94639,-0.05613,0,0.99842
-0.99791,90,13.81343,-0.03869,0,0.99925
-1.0282,90,14.68082,-0.03281,0,0.99946
-1.05487,90,15.54832,-0.02845,0,0.9996
-1.07759,90,16.41593,-0.02588,0,0.99967
-1.09979,90,17.28356,-0.02413,0,0.99971
-1.11948,90,18.15125,-0.02269,0,0.99974
-1.13917,90,19.01895,-0.02193,0,0.99976
-1.15754,90,19.88667,-0.02106,0,0.99978
-1.17572,90,20.75439,-0.02094,0,0.99978
-1.19389,90,21.62211,-0.02094,0,0.99978
-1.21207,90,22.48984,-0.02072,0,0.99979
